account_id,account_name,domain,industry,employee_range,country,lifecycle_stage,created_date,last_activity_date,owner,arr_eur,renewal_date,created_date_parsed,created_date_format,last_activity_date_parsed,last_activity_date_format,renewal_date_parsed,renewal_date_format,country_clean,domain_clean,domain_root,domain_source,has_domain,name_norm,dup_marker,last_activity_flag,entity_id,is_master,merged_into
ACC-005084,BriorinSystems,briorinsystems.io,Software,11-50,France,prospect,23/10/2024,07/08/26,s.okafor,,,2024-10-23,dmy,2026-07-08,mdy,,empty,FR,briorinsystems.io,briorinsystems,declared,1,briorinsystems,,,ENT-01991,1,
ACC-012989,KelvibelPartners & Co,kelvibelpartners.com,Telecom,51-200,FR,lead,12/16/23,11/01/2024,a.morel,,,2023-12-16,mdy,2024-01-11,dmy,,empty,FR,kelvibelpartners.com,kelvibelpartners,declared,1,kelvibelpartners,,,ENT-09050,1,
ACC-022580,ZephimarImmo & Co,zephimarimmo.fr,Manufacturing,5000+,CH,lead,11/19/23,2026-07-17,j.vandenberg,,,2023-11-19,mdy,2026-07-17,iso,,empty,CH,zephimarimmo.fr,zephimarimmo,declared,1,zephimarimmo,,,ENT-20315,1,
ACC-023962,Ederirinservices France,ederirinservices.fr,Education,11-50,Fr,prospect,11/04/2024,2025-02-19,s.okafor,,,2024-04-11,dmy,2025-02-19,iso,,empty,FR,ederirinservices.fr,ederirinservices,declared,1,ederirinservices,,,ENT-04465,1,
ACC-022125,Primorinmedia Group,primorinmedia.eu,Automotive,11-50,Belgique,churned,12/30/22,20/09/2024,,5000,,2022-12-30,mdy,2024-09-20,dmy,,empty,BE,primorinmedia.eu,primorinmedia,declared,1,primorinmedia,,,ENT-13842,1,
ACC-007677,Cortiviaretail,cortiviaretail.co,Consulting,1001-5000,CH,prospect,05/24/21,08/11/23,s.okafor,,,2021-05-24,mdy,2023-08-11,mdy,,empty,CH,cortiviaretail.co,cortiviaretail,declared,1,cortiviaretail,,,ENT-03305,0,ACC-028264
ACC-000835,Fernovendigital,fernovendigital.eu,Healthcare,1-10,Italie,lead,02/15/22,,s.okafor,,,2022-02-15,mdy,,empty,,empty,IT,fernovendigital.eu,fernovendigital,declared,1,fernovendigital,,,ENT-05741,1,
ACC-002089,ArdentasConseil SA,ardentasconseil.fr,,11-50,france,churned,2026-05-05,17/05/2026,j.vandenberg,12000,,2026-05-05,iso,2026-05-17,dmy,,empty,FR,ardentasconseil.fr,ardentasconseil,declared,1,ardentasconseil,,,ENT-00775,1,
ACC-008430,Meripraindustries SARL,meripraindustries.co,Consulting,1-10,FRANCE,prospect,2024-06-22,2025-02-11,p.lindqvist,,,2024-06-22,iso,2025-02-11,iso,,empty,FR,meripraindustries.co,meripraindustries,declared,1,meripraindustries,,,ENT-10928,0,ACC-007422
ACC-002417,Haldequienergie,haldequienergie.eu,Logistics,11-50,Fr,prospect,2026-05-25,2026-07-09,m.delacroix,,,2026-05-25,iso,2026-07-09,iso,,empty,FR,haldequienergie.eu,haldequienergie,declared,1,haldequienergie,,,ENT-07260,1,
ACC-010873,KelvitasDynamics,kelvitasdynamics.eu,Automotive,11-50,ES,churned,27/07/2024,01/06/25,s.okafor,8000,,2024-07-27,dmy,2025-01-06,mdy,,empty,ES,kelvitasdynamics.eu,kelvitasdynamics,declared,1,kelvitasdynamics,,,ENT-09363,1,
ACC-016388,AxioviaForge,axioviaforge.fr,Construction,501-1000,Suisse,lost,2025-08-20,04/08/26,j.vandenberg,,,2025-08-20,iso,2026-04-08,mdy,,empty,CH,axioviaforge.fr,axioviaforge,declared,1,axioviaforge,,,ENT-01229,1,
ACC-019342,CortilumFlow,cortilumflow.eu,Telecom,201-500,Belgium,prospect,06/11/22,,,,,2022-06-11,mdy,,empty,,empty,BE,cortilumflow.eu,cortilumflow,declared,1,cortilumflow,,,ENT-03096,0,ACC-019333
ACC-018651,Mavilummobility SA,mavilummobility.eu,Financial Services,11-50,Fr,prospect,06/05/19,26/09/2022,s.okafor,,,2019-06-05,mdy,2022-09-26,dmy,,empty,FR,mavilummobility.eu,mavilummobility,declared,1,mavilummobility,,,ENT-10448,0,ACC-005456
ACC-016864,Belfonexmedia,belfonexmedia.fr,Education,201-500,Italie,lost,2018-04-28,2022-12-30,m.delacroix,,,2018-04-28,iso,2022-12-30,iso,,empty,IT,belfonexmedia.fr,belfonexmedia,declared,1,belfonexmedia,,,ENT-01485,0,ACC-009425
ACC-026609,QuantivenEnergie SAS,www.quantivenenergie.fr,Construction,501-1000,NL,lead,01/28/19,11/05/24,,,,2019-01-28,mdy,2024-11-05,mdy,,empty,NL,quantivenenergie.fr,quantivenenergie,declared,1,quantivenenergie,,,ENT-14312,1,
ACC-029445,HALDENEXFOOD,www.haldenexfood.io,Energy,11-50,France,lead,04/04/20,,j.vandenberg,,,2020-04-04,mdy,,empty,,empty,FR,haldenexfood.io,haldenexfood,declared,1,haldenexfood,,,ENT-07216,0,ACC-027666
ACC-011753,FabricalWorks & Co,fabricalworks.eu,Telecom,11-50,france,lead,11/16/23,04/11/2025,,,,2023-11-16,mdy,2025-11-04,dmy,,empty,FR,fabricalworks.eu,fabricalworks,declared,1,fabricalworks,,,ENT-05004,0,ACC-020567
ACC-022220,VertihalTech,vertihaltech.fr,Telecom,201-500,Italie,lost,16/11/2023,,a.morel,,,2023-11-16,dmy,,empty,,empty,IT,vertihaltech.fr,vertihaltech,declared,1,vertihaltech,,,ENT-18603,1,
ACC-006209,Perriquiworks & Co,perriquiworks.io,Telecom,,Belgium,customer,2023-08-15,11/13/25,s.okafor,40000,05/22/27,2023-08-15,iso,2025-11-13,mdy,2027-05-22,mdy,BE,perriquiworks.io,perriquiworks,declared,1,perriquiworks,,,ENT-13418,1,
ACC-013016,Norditasdynamics,norditasdynamics.fr,Logistics,201-500,CH,lost,07/28/25,,a.morel,,,2025-07-28,mdy,,empty,,empty,CH,norditasdynamics.fr,norditasdynamics,declared,1,norditasdynamics,,,ENT-11824,1,
ACC-004207,BelfofinData,,Agriculture,11-50,Belgium,customer,2023-06-18,,,40000,2027-03-07,2023-06-18,iso,,empty,2027-03-07,iso,BE,,belfofindata,inferred_from_contacts,1,belfofindata,,,ENT-01325,1,
ACC-017444,OvalinexMedia,ovalinexmedia.com,Manufacturing,51-200,France,prospect,21/05/2021,2025-09-14,l.moreau,,,2021-05-21,dmy,2025-09-14,iso,,empty,FR,ovalinexmedia.com,ovalinexmedia,declared,1,ovalinexmedia,,,ENT-12962,1,
ACC-026974,Stellaringroup & Co,stellaringroup.com,Hospitality,1-10,nederland,customer,08/07/25,,p.lindqvist,18000,07/15/26,2025-08-07,mdy,,empty,2026-07-15,mdy,NL,stellaringroup.com,stellaringroup,declared,1,stellaringroup,,,ENT-16294,1,
ACC-006747,Vespiviadata,vespiviadata.fr,Financial Services,11-50,Italie,lost,29/12/2019,2025-11-19,m.delacroix,,,2019-12-29,dmy,2025-11-19,iso,,empty,IT,vespiviadata.fr,vespiviadata,declared,1,vespiviadata,,,ENT-19255,1,
ACC-009751,TaloSolutions France,talosolutions.io,Agriculture,11-50,Spain,lost,2019-10-14,31/12/2024,a.morel,,,2019-10-14,iso,2024-12-31,dmy,,empty,ES,talosolutions.io,talosolutions,declared,1,talosolutions,,,ENT-17136,1,
ACC-010289,CendralexSoft SARL,cendralexsoft.com,Real Estate,51-200,France,lead,10/25/22,04/12/2022,l.moreau,,,2022-10-25,mdy,2022-12-04,dmy,,empty,FR,cendralexsoft.com,cendralexsoft,declared,1,cendralexsoft,,,ENT-02674,1,
ACC-008288,Quantifinservices & Co,quantifinservices.fr,Logistics,51-200,France,prospect,07/23/18,2018-10-17,,,,2018-07-23,mdy,2018-10-17,iso,,empty,FR,quantifinservices.fr,quantifinservices,declared,1,quantifinservices,,,ENT-14049,1,
ACC-003426,Axiobelservices SAS,axiobelservices.eu,Software,11-50,Fr,customer,10/30/25,01/28/26,j.vandenberg,18000,2027-01-14,2025-10-30,mdy,2026-01-28,mdy,2027-01-14,iso,FR,axiobelservices.eu,axiobelservices,declared,1,axiobelservices,,,ENT-00861,1,
ACC-010152,FernobelImmo,fernobelimmo.fr,Education,1-10,belgium,churned,2023-06-08,18/07/2026,l.moreau,5000,,2023-06-08,iso,2026-07-18,dmy,,empty,BE,fernobelimmo.fr,fernobelimmo,declared,1,fernobelimmo,,,ENT-05388,1,
ACC-018259,Kelvisolenergie France,kelvisolenergie.io,Telecom,501-1000,ES,lead,20/08/2018,,l.moreau,,,2018-08-20,dmy,,empty,,empty,ES,kelvisolenergie.io,kelvisolenergie,declared,1,kelvisolenergie,,,ENT-09341,0,ACC-019464
ACC-012448,Ivorosolsolutions,ivorosolsolutions.fr,Media,11-50,United Kingdom,lead,23/07/2021,11/30/22,t.becker,,,2021-07-23,dmy,2022-11-30,mdy,,empty,GB,ivorosolsolutions.fr,ivorosolsolutions,declared,1,ivorosolsolutions,,,ENT-08551,1,
ACC-020661,Vectomarsolutions France,vectomarsolutions.fr,Manufacturing,201-500,BE,lost,08/02/2022,2023-05-14,c.rinaldi,,,2022-02-08,dmy,2023-05-14,iso,,empty,BE,vectomarsolutions.fr,vectomarsolutions,declared,1,vectomarsolutions,,,ENT-18267,0,ACC-025230
ACC-029306,GallisolGroup (old),gallisolgroup.com,Telecom,11-50,France,prospect,2019-07-01,,,,,2019-07-01,iso,,empty,,empty,FR,gallisolgroup.com,gallisolgroup,declared,1,gallisolgroup,old,,ENT-06500,0,ACC-009749
ACC-006181,DoriovenSoft France,doriovensoft.fr,,51-200,GB,prospect,11/23/21,10/02/2026,t.becker,,,2021-11-23,mdy,2026-02-10,dmy,,empty,GB,doriovensoft.fr,doriovensoft,declared,1,doriovensoft,,,ENT-04127,1,
ACC-000178,Flexiviaservices,flexiviaservices.fr,Telecom,51-200,Fr,lost,2022-08-11,2024-02-02,,,,2022-08-11,iso,2024-02-02,iso,,empty,FR,flexiviaservices.fr,flexiviaservices,declared,1,flexiviaservices,,,ENT-06166,0,ACC-002634
ACC-010663,Gallinexforge,gallinexforge.fr,Agriculture,51-200,france,lead,12/12/2025,04/11/26,m.delacroix,,,2025-12-12,dmy,2026-04-11,mdy,,empty,FR,gallinexforge.fr,gallinexforge,declared,1,gallinexforge,,,ENT-06399,1,
ACC-016644,FabrimarPartners SA,fabrimarpartners.co,Agriculture,1001-5000,FR,prospect,2019-10-13,04/06/2023,,,,2019-10-13,iso,2023-06-04,dmy,,empty,FR,fabrimarpartners.co,fabrimarpartners,declared,1,fabrimarpartners,,,ENT-05176,0,ACC-005281
ACC-003294,Mavicalservices,mavicalservices.com,Telecom,201-500,france,customer,07/01/2025,,,18000,2026-11-09,2025-01-07,dmy,,empty,2026-11-09,iso,FR,mavicalservices.com,mavicalservices,declared,1,mavicalservices,,,ENT-10299,1,
ACC-016133,ArdenhalDigital SA,ardenhaldigital.fr,Logistics,501-1000,nederland,customer,15/08/2022,2025-01-29,m.delacroix,3000,30/03/2027,2022-08-15,dmy,2025-01-29,iso,2027-03-30,dmy,NL,ardenhaldigital.fr,ardenhaldigital,declared,1,ardenhaldigital,,,ENT-00561,1,
ACC-011908,SylvatasTech,sylvatastech.io,Consulting,11-50,Suisse,prospect,2018-01-01,,t.becker,,,2018-01-01,iso,,empty,,empty,CH,sylvatastech.io,sylvatastech,declared,1,sylvatastech,,,ENT-16751,1,
ACC-011137,Serenidorimmo,serenidorimmo.co,Telecom,11-50,Allemagne,prospect,10/11/24,16/02/2025,a.morel,,,2024-10-11,mdy,2025-02-16,dmy,,empty,DE,serenidorimmo.co,serenidorimmo,declared,1,serenidorimmo,,,ENT-15227,1,
ACC-005903,GrimobelRetail France,grimobelretail.co,Energy,1001-5000,Fr,lead,12/01/19,2025-01-17,,,,2019-12-01,mdy,2025-01-17,iso,,empty,FR,grimobelretail.co,grimobelretail,declared,1,grimobelretail,,,ENT-06607,0,ACC-004539
ACC-003848,Iberirinservices & Co,iberirinservices.com,Education,201-500,FR,prospect,08/11/2022,02/12/2025,m.delacroix,,,2022-11-08,dmy,2025-12-02,dmy,,empty,FR,iberirinservices.com,iberirinservices,declared,1,iberirinservices,,,ENT-08133,1,
ACC-007313,KelviquiDigital SA,,Agriculture,501-1000,Spain,lead,02/04/26,23/05/2026,a.morel,,,2026-02-04,mdy,2026-05-23,dmy,,empty,ES,,kelviquidigital,inferred_from_contacts,1,kelviquidigital,,,ENT-09292,0,ACC-018665
ACC-020963,Heliocalfood,heliocalfood.fr,Media,201-500,nederland,prospect,2026-07-04,,j.vandenberg,,,2026-07-04,iso,,empty,,empty,NL,heliocalfood.fr,heliocalfood,declared,1,heliocalfood,,,ENT-07430,1,
ACC-028926,Nordisolforge,nordisolforge.fr,Agriculture,501-1000,france,lead,17/06/2023,,c.rinaldi,,,2023-06-17,dmy,,empty,,empty,FR,nordisolforge.fr,nordisolforge,declared,1,nordisolforge,,,ENT-11803,0,ACC-021240
ACC-025503,MavigorRetail,mavigorretail.co,Hospitality,501-1000,CH,lead,07/12/24,2026-03-26,s.okafor,,,2024-07-12,mdy,2026-03-26,iso,,empty,CH,mavigorretail.co,mavigorretail,declared,1,mavigorretail,,,ENT-10375,0,ACC-021035
ACC-009770,BriolexMobility,,,11-50,Switzerland,churned,13/01/2021,,j.vandenberg,12000,,2021-01-13,dmy,,empty,,empty,CH,,briolexmobility,inferred_from_contacts,1,briolexmobility,,,ENT-01838,1,
ACC-016391,Sylvagorsystems SARL,sylvagorsystems.fr,Energy,11-50,Switzerland,lost,01/21/22,2022-02-12,s.okafor,,,2022-01-21,mdy,2022-02-12,iso,,empty,CH,sylvagorsystems.fr,sylvagorsystems,declared,1,sylvagorsystems,,,ENT-16521,0,ACC-015194
ACC-014714,DorioviaGroup,,Logistics,51-200,belgium,prospect,04/30/18,,a.morel,,,2018-04-30,mdy,,empty,,empty,BE,,dorioviagroup,inferred_from_contacts,1,dorioviagroup,,,ENT-04140,1,
ACC-024699,Neorinenergie SARL,neorinenergie.fr,Energy,11-50,BE,lead,06/05/20,03/07/21,a.morel,,,2020-06-05,mdy,2021-03-07,mdy,,empty,BE,neorinenergie.fr,neorinenergie,declared,1,neorinenergie,,,ENT-11377,1,
ACC-002783,Mavihalconsulting France,mavihalconsulting.fr,Construction,51-200,germany,lost,12/02/2024,30/04/2024,m.delacroix,,,2024-02-12,dmy,2024-04-30,dmy,,empty,DE,mavihalconsulting.fr,mavihalconsulting,declared,1,mavihalconsulting,,,ENT-10380,1,
ACC-018126,Lorrisolservices SARL,lorrisolservices.com,Construction,51-200,Italie,prospect,23/05/2019,14/10/2020,s.okafor,,,2019-05-23,dmy,2020-10-14,dmy,,empty,IT,lorrisolservices.com,lorrisolservices,declared,1,lorrisolservices,,,ENT-09774,1,
ACC-008109,AxiofinLogistics,axiofinlogistics.io,Education,11-50,Fr,prospect,11/28/19,01/04/21,c.rinaldi,,,2019-11-28,mdy,2021-01-04,mdy,,empty,FR,axiofinlogistics.io,axiofinlogistics,declared,1,axiofinlogistics,,,ENT-00934,1,
ACC-007070,TaloImmo SARL,www.taloimmo.com,Financial Services,51-200,Switzerland,lead,2019-08-03,17/01/2022,m.delacroix,,,2019-08-03,iso,2022-01-17,dmy,,empty,CH,taloimmo.com,taloimmo,declared,1,taloimmo,,,ENT-16946,0,ACC-005790
ACC-022482,FabriData France,fabridata.fr,Consulting,51-200,Netherlands,churned,25/04/2021,07/11/25,,8000,,2021-04-25,dmy,2025-07-11,mdy,,empty,NL,fabridata.fr,fabridata,declared,1,fabridata,,,ENT-05007,1,
ACC-014831,Taloquiservices & Co,taloquiservices.com,Automotive,501-1000,Spain,lost,29/08/2023,31/08/2025,l.moreau,,,2023-08-29,dmy,2025-08-31,dmy,,empty,ES,taloquiservices.com,taloquiservices,declared,1,taloquiservices,,,ENT-17090,1,
ACC-016787,Vertisolsystems,www.vertisolsystems.co,Education,,Switzerland,lead,12/10/2023,05/31/25,c.rinaldi,,,2023-10-12,dmy,2025-05-31,mdy,,empty,CH,vertisolsystems.co,vertisolsystems,declared,1,vertisolsystems,,,ENT-18798,1,
ACC-021583,ArdenpraDigital & Co,ardenpradigital.com,Software,11-50,Germany,lost,19/06/2025,,t.becker,,,2025-06-19,dmy,,empty,,empty,DE,ardenpradigital.com,ardenpradigital,declared,1,ardenpradigital,,,ENT-00680,0,ACC-003350
ACC-024118,Grimodigital SAS,grimodigital.io,Telecom,51-200,Fr,prospect,2022-10-21,28/06/2025,,,,2022-10-21,iso,2025-06-28,dmy,,empty,FR,grimodigital.io,grimodigital,declared,1,grimodigital,,,ENT-06637,1,
ACC-019347,KelvirinData SAS,kelvirindata.eu,Construction,501-1000,belgium,lost,03/07/2024,2025-09-26,m.delacroix,,,2024-07-03,dmy,2025-09-26,iso,,empty,BE,kelvirindata.eu,kelvirindata,declared,1,kelvirindata,,,ENT-09313,0,ACC-015490
ACC-011088,FernoFlow,fernoflow.com,Telecom,11-50,NL,lost,14/05/2025,2025-10-08,m.delacroix,,,2025-05-14,dmy,2025-10-08,iso,,empty,NL,fernoflow.com,fernoflow,declared,1,fernoflow,,,ENT-05473,0,ACC-028708
ACC-011449,Neofinimmo SARL,neofinimmo.eu,Manufacturing,201-500,Switzerland,lost,27/12/2025,,s.okafor,,,2025-12-27,dmy,,empty,,empty,CH,neofinimmo.eu,neofinimmo,declared,1,neofinimmo,,,ENT-11165,1,
ACC-007765,Ederilexdigital SA,ederilexdigital.co,Retail,,FR,lead,10/04/20,2025-07-19,,,,2020-10-04,mdy,2025-07-19,iso,,empty,FR,ederilexdigital.co,ederilexdigital,declared,1,ederilexdigital,,,ENT-04308,1,
ACC-001451,Fernogordynamics,fernogordynamics.fr,Media,201-500,france,lost,2023-10-24,,m.delacroix,,,2023-10-24,iso,,empty,,empty,FR,fernogordynamics.fr,fernogordynamics,declared,1,fernogordynamics,,,ENT-05480,0,ACC-024367
ACC-005918,Ovalirinenergie,ovalirinenergie.co,Media,51-200,FRANCE,opportunity,2020-12-21,,,,,2020-12-21,iso,,empty,,empty,FR,ovalirinenergie.co,ovalirinenergie,declared,1,ovalirinenergie,,,ENT-13023,1,
ACC-019561,Novaconsulting France,novaconsulting.io,Education,51-200,France,lead,2021-08-07,08/16/23,t.becker,,,2021-08-07,iso,2023-08-16,mdy,,empty,FR,novaconsulting.io,novaconsulting,declared,1,novaconsulting,,,ENT-11945,0,ACC-016609
ACC-024549,LumifinImmo,lumifinimmo.fr,Healthcare,51-200,Netherlands,prospect,05/16/23,,j.vandenberg,,,2023-05-16,mdy,,empty,,empty,NL,lumifinimmo.fr,lumifinimmo,declared,1,lumifinimmo,,,ENT-09937,1,
ACC-011643,AxiogorGroup,axiogorgroup.eu,Education,11-50,france,prospect,2021-11-06,02/02/2026,l.moreau,,,2021-11-06,iso,2026-02-02,dmy,,empty,FR,axiogorgroup.eu,axiogorgroup,declared,1,axiogorgroup,,,ENT-00951,1,
ACC-020286,MerivenFinance,merivenfinance.co,Agriculture,1-10,UK,customer,2023-05-04,2023-09-14,c.rinaldi,25000,04/09/2026,2023-05-04,iso,2023-09-14,iso,2026-09-04,dmy,GB,merivenfinance.co,merivenfinance,declared,1,merivenfinance,,,ENT-11042,1,
ACC-003964,Sylvagorsoft,sylvagorsoft.io,,,FR,lead,28/06/2025,11/02/25,j.vandenberg,,,2025-06-28,dmy,2025-11-02,mdy,,empty,FR,sylvagorsoft.io,sylvagorsoft,declared,1,sylvagorsoft,,,ENT-16519,0,ACC-028392
ACC-015954,MeridorLogic,meridorlogic.com,Manufacturing,1001-5000,Pays-Bas,customer,11/01/20,09/05/2026,l.moreau,12000,11/03/26,2020-11-01,mdy,2026-05-09,dmy,2026-11-03,mdy,NL,meridorlogic.com,meridorlogic,declared,1,meridorlogic,,,ENT-10729,1,
ACC-008802,QuanticalWorks SAS,quanticalworks.fr,Energy,,Espagne,lead,30/05/2020,,,,,2020-05-30,dmy,,empty,,empty,ES,quanticalworks.fr,quanticalworks,declared,1,quanticalworks,,,ENT-13998,1,
ACC-029175,VectoviaLabs - import,vectovialabs.co,Telecom,11-50,france,lost,2023-03-15,,l.moreau,,,2023-03-15,iso,,empty,,empty,FR,vectovialabs.co,vectovialabs,declared,1,vectovialabs,import,,ENT-18446,0,ACC-024058
ACC-003522,Lorrilumhub SA,lorrilumhub.fr,Retail,1-10,BE,opportunity,2021-09-19,03/06/2024,s.okafor,,,2021-09-19,iso,2024-06-03,dmy,,empty,BE,lorrilumhub.fr,lorrilumhub,declared,1,lorrilumhub,,,ENT-09617,1,
ACC-009938,ArdentasForge SA,ardentasforge.com,Hospitality,51-200,france,lead,19/09/2025,10/17/25,s.okafor,,,2025-09-19,dmy,2025-10-17,mdy,,empty,FR,ardentasforge.com,ardentasforge,declared,1,ardentasforge,,,ENT-00781,1,
ACC-019999,AltatasIndustries France,altatasindustries.co,,51-200,Allemagne,opportunity,2025-05-13,,,,,2025-05-13,iso,,empty,,empty,DE,altatasindustries.co,altatasindustries,declared,1,altatasindustries,,,ENT-00369,1,
ACC-027508,SerenigorLogistics,serenigorlogistics.eu,,5000+,FRANCE,customer,05/31/22,05/02/25,s.okafor,18000,16/02/2027,2022-05-31,mdy,2025-05-02,mdy,2027-02-16,dmy,FR,serenigorlogistics.eu,serenigorlogistics,declared,1,serenigorlogistics,,,ENT-15284,1,
ACC-025905,MavihalConsulting SARL,mavihalconsulting.co,Automotive,1-10,FR,lost,25/09/2025,2025-12-26,c.rinaldi,,,2025-09-25,dmy,2025-12-26,iso,,empty,FR,mavihalconsulting.co,mavihalconsulting,declared,1,mavihalconsulting,,,ENT-10380,0,ACC-002783
ACC-020569,CendrarinTech,cendrarintech.fr,Education,1001-5000,Belgique,customer,2023-07-21,10/03/25,j.vandenberg,18000,10/20/26,2023-07-21,iso,2025-10-03,mdy,2026-10-20,mdy,BE,cendrarintech.fr,cendrarintech,declared,1,cendrarintech,,,ENT-02817,1,
ACC-024240,StellasolDigital SARL,stellasoldigital.com,Retail,11-50,Allemagne,lead,02/20/21,2023-05-12,p.lindqvist,,,2021-02-20,mdy,2023-05-12,iso,,empty,DE,stellasoldigital.com,stellasoldigital,declared,1,stellasoldigital,,,ENT-16316,0,ACC-014560
ACC-025010,Lumilumenergie SARL,lumilumenergie.fr,,11-50,FRANCE,customer,26/12/2024,2025-04-03,p.lindqvist,12000,24/07/2026,2024-12-26,dmy,2025-04-03,iso,2026-07-24,dmy,FR,lumilumenergie.fr,lumilumenergie,declared,1,lumilumenergie,,,ENT-10033,1,
ACC-027337,DelfitasTech SAS,delfitastech.fr,Manufacturing,1-10,GB,lead,19/12/2019,07/01/25,j.vandenberg,,,2019-12-19,dmy,2025-07-01,mdy,,empty,GB,delfitastech.fr,delfitastech,declared,1,delfitastech,,,ENT-03679,0,ACC-016174
ACC-011805,RapiviaPharma,rapiviapharma.com,Financial Services,501-1000,NL,prospect,11/06/2026,06/13/26,c.rinaldi,,,2026-06-11,dmy,2026-06-13,mdy,,empty,NL,rapiviapharma.com,rapiviapharma,declared,1,rapiviapharma,,,ENT-14746,0,ACC-003913
ACC-023080,FabrilumSystems & Co,fabrilumsystems.fr,,11-50,france,prospect,16/02/2022,2024-07-08,,,,2022-02-16,dmy,2024-07-08,iso,,empty,FR,fabrilumsystems.fr,fabrilumsystems,declared,1,fabrilumsystems,,,ENT-05158,1,
ACC-011883,FlexipraEnergie,flexipraenergie.io,Financial Services,51-200,FR,prospect,2019-03-10,20/02/2021,l.moreau,,,2019-03-10,iso,2021-02-20,dmy,,empty,FR,flexipraenergie.io,flexipraenergie,declared,1,flexipraenergie,,,ENT-06019,1,
ACC-012926,Ivoroconseil France,ivoroconseil.eu,Manufacturing,1-10,germany,churned,2023-07-28,11/07/24,c.rinaldi,12000,,2023-07-28,iso,2024-11-07,mdy,,empty,DE,ivoroconseil.eu,ivoroconseil,declared,1,ivoroconseil,,,ENT-08270,1,
ACC-016402,HeliopraLab,heliopralab.fr,Logistics,201-500,NL,lead,12/05/19,,,,,2019-12-05,mdy,,empty,,empty,NL,heliopralab.fr,heliopralab,declared,1,heliopralab,,,ENT-07658,1,
ACC-000231,LumisolMedia,lumisolmedia.co,Retail,1001-5000,Switzerland,lead,13/12/2020,06/09/23,a.morel,,,2020-12-13,dmy,2023-06-09,mdy,,empty,CH,lumisolmedia.co,lumisolmedia,declared,1,lumisolmedia,,,ENT-10174,0,ACC-011548
ACC-010008,CendrapraMedia,cendrapramedia.com,Hospitality,201-500,Fr,lead,08/02/2018,,j.vandenberg,,,2018-02-08,dmy,,empty,,empty,FR,cendrapramedia.com,cendrapramedia,declared,1,cendrapramedia,,,ENT-02769,1,
ACC-023584,SylvalumServices,sylvalumservices.fr,Software,1-10,BE,lost,26/08/2018,16/05/2024,j.vandenberg,,,2018-08-26,dmy,2024-05-16,dmy,,empty,BE,sylvalumservices.fr,sylvalumservices,declared,1,sylvalumservices,,,ENT-16587,1,
ACC-010688,Cendrafinforge Group,cendrafinforge.eu,Agriculture,11-50,FR,lead,2019-02-17,,a.morel,,,2019-02-17,iso,,empty,,empty,FR,cendrafinforge.eu,cendrafinforge,declared,1,cendrafinforge,,,ENT-02582,0,ACC-015290
ACC-017754,BriosolMedia,briosolmedia.com,Media,51-200,Espagne,opportunity,04/04/26,2026-05-30,l.moreau,,,2026-04-04,mdy,2026-05-30,iso,,empty,ES,briosolmedia.com,briosolmedia,declared,1,briosolmedia,,,ENT-02011,1,
ACC-003346,VectocalLabs,vectocallabs.eu,Consulting,11-50,nederland,lost,2018-08-03,,,,,2018-08-03,iso,,empty,,empty,NL,vectocallabs.eu,vectocallabs,declared,1,vectocallabs,,,ENT-18071,1,
ACC-003005,NeobelPharma,neobelpharma.com,Logistics,51-200,GB,lead,2018-12-15,2025-01-09,m.delacroix,,,2018-12-15,iso,2025-01-09,iso,,empty,GB,neobelpharma.com,neobelpharma,declared,1,neobelpharma,,,ENT-11100,1,
ACC-017858,Dorioquienergie France,dorioquienergie.co,Automotive,11-50,Netherlands,customer,2024-12-19,,,3000,2026-07-01,2024-12-19,iso,,empty,2026-07-01,iso,NL,dorioquienergie.co,dorioquienergie,declared,1,dorioquienergie,,,ENT-04012,1,
ACC-011298,YellovenLabs,yellovenlabs.co,Logistics,51-200,belgium,lead,2021-11-17,2025-11-04,,,,2021-11-17,iso,2025-11-04,iso,,empty,BE,yellovenlabs.co,yellovenlabs,declared,1,yellovenlabs,,,ENT-20063,0,ACC-000218
ACC-012382,Delfimardigital SARL,www.delfimardigital.co,,51-200,Italie,customer,11/04/2018,03/12/22,l.moreau,40000,01/09/2026,2018-04-11,dmy,2022-03-12,mdy,2026-09-01,dmy,IT,delfimardigital.co,delfimardigital,declared,1,delfimardigital,,,ENT-03514,1,
