entity_id,name,name_norm,master_id,n_records,account_ids,domain,domain_root,country,industry,employee_range,lifecycle_consolidated,a_ete_client,deal_en_cours,arr_eur,arr_actif,arr_ex_client,renewal_date,arr_source_account,owner,owner_source_account,created_date_min,last_activity_max,country_conflict,arr_conflict,owner_conflict,lifecycle_conflict,review_churned_vs_opportunity,owner_a_router,segment,play_segment,segment_evidence
ENT-08924,Juntorinindustries & Co,juntorinindustries,ACC-008656,1,ACC-008656,juntorinindustries.co,juntorinindustries,FR,Construction,1001-5000,prospect,0,0,,,,,,,,2020-08-21,2023-05-06,0,0,0,0,0,1,MORT,aucun,events
ENT-08925,Juntorinlab SA,juntorinlab,ACC-006714,1,ACC-006714,juntorinlab.fr,juntorinlab,FR,Manufacturing,201-500,churned,1,0,3000,,3000,,ACC-006714,,,2021-05-27,,0,0,0,0,0,1,EX_CLIENT,win_back_froid,events
ENT-08926,JuntorinLogic,juntorinlogic,ACC-022547,1,ACC-022547,juntorinlogic.fr,juntorinlogic,IT,Education,51-200,prospect,0,0,,,,,,c.rinaldi,ACC-022547,2026-05-21,2026-06-07,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-08927,JuntorinLogistics,juntorinlogistics,ACC-028438,1,ACC-028438,juntorinlogistics.com,juntorinlogistics,FR,Construction,201-500,customer,1,0,8000,8000,,2027-03-24,ACC-028438,m.delacroix,ACC-028438,2022-11-26,2024-01-13,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-08928,JuntorinMedia,juntorinmedia,ACC-013092,1,ACC-013092,juntorinmedia.co,juntorinmedia,FR,Construction,51-200,lead,0,0,,,,,,s.okafor,ACC-013092,2026-03-14,,0,0,0,0,0,0,MORT,aucun,events
ENT-08929,JuntorinMobility,juntorinmobility,ACC-002034,2,ACC-002034|ACC-014841,juntorinmobility.co,juntorinmobility,IT,Retail,501-1000,customer,1,0,8000,8000,,2027-04-12,ACC-002034,a.morel,ACC-002034,2020-05-14,2022-01-04,1,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-08930,JuntorinPartners Group,juntorinpartners,ACC-019648,1,ACC-019648,juntorinpartners.com,juntorinpartners,FR,Financial Services,11-50,churned,1,0,8000,,8000,,ACC-019648,c.rinaldi,ACC-019648,2022-01-11,2023-01-04,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-08931,JuntorinPharma,juntorinpharma,ACC-025871,1,ACC-025871,,juntorinpharma,FR,Real Estate,51-200,lost,0,0,,,,,,l.moreau,ACC-025871,2019-07-25,2024-02-25,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-08932,Juntorinretail,juntorinretail,ACC-026241,1,ACC-026241,juntorinretail.com,juntorinretail,FR,Agriculture,11-50,prospect,0,0,,,,,,c.rinaldi,ACC-026241,2020-06-03,2021-04-05,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-08933,JuntorinServices,juntorinservices,ACC-019507,2,ACC-019507|ACC-015428,juntorinservices.io,juntorinservices,ES,Real Estate,201-500,churned,1,0,8000,,8000,,ACC-019507,j.vandenberg,ACC-019507,2024-10-29,2026-07-07,1,0,1,1,0,0,EX_CLIENT,win_back_froid,events
ENT-08934,JuntorinSoft,juntorinsoft,ACC-001814,1,ACC-001814,juntorinsoft.fr,juntorinsoft,FR,Consulting,51-200,lead,0,0,,,,,,t.becker,ACC-001814,2019-05-15,,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-08935,Juntorinsolutions,juntorinsolutions,ACC-005721,1,ACC-005721,juntorinsolutions.eu,juntorinsolutions,FR,Healthcare,201-500,customer,1,0,40000,40000,,2026-07-25,ACC-005721,c.rinaldi,ACC-005721,2026-03-26,,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-08936,JuntorinSystems Group,juntorinsystems,ACC-004698,1,ACC-004698,juntorinsystems.com,juntorinsystems,NL,Healthcare,11-50,lead,0,0,,,,,,,,2023-08-11,2025-12-12,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-08937,JuntorinWorks SA,juntorinworks,ACC-016959,1,ACC-016959,juntorinworks.eu,juntorinworks,FR,Retail,51-200,customer,1,0,25000,25000,,2027-01-23,ACC-016959,l.moreau,ACC-016959,2023-03-15,2025-04-24,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-08938,Juntoservices SARL,juntoservices,ACC-027271,2,ACC-019700|ACC-027271,juntoservices.fr,juntoservices,FR,Energy,1001-5000,customer,1,0,18000,18000,,2026-06-26,ACC-027271,s.okafor,ACC-027271,2020-03-08,2024-11-27,1,0,0,1,0,0,CLIENT_RENEWAL_ECHUE,risque,events
ENT-08939,Juntosoft,juntosoft,ACC-015942,3,ACC-005524|ACC-015942|ACC-029664,juntosoft.io,juntosoft,FR,Hospitality,51-200,prospect,0,0,,,,,,c.rinaldi,ACC-005524,2019-11-19,2025-12-31,0,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-08940,Juntosolconseil Group,juntosolconseil,ACC-024925,1,ACC-024925,,juntosolconseil,FR,Manufacturing,,lost,0,0,,,,,,l.moreau,ACC-024925,2025-08-27,2026-02-06,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-08941,JuntosolConsulting,juntosolconsulting,ACC-003170,1,ACC-003170,juntosolconsulting.fr,juntosolconsulting,FR,Hospitality,201-500,lead,0,0,,,,,,c.rinaldi,ACC-003170,2025-12-15,2026-02-10,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-08942,JuntosolData,juntosoldata,ACC-003817,2,ACC-003817|ACC-020756,juntosoldata.eu,juntosoldata,FR,Real Estate,51-200,lead,0,0,,,,,,l.moreau,ACC-003817,2020-04-13,2026-06-10,1,0,0,1,0,0,DORMANT,aucun,declared_field
ENT-08943,Juntosoldigital,juntosoldigital,ACC-003590,1,ACC-003590,juntosoldigital.co,juntosoldigital,FR,,51-200,prospect,0,0,,,,,,p.lindqvist,ACC-003590,2020-05-10,2021-10-21,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-08944,JuntosolEnergie SARL,juntosolenergie,ACC-021224,1,ACC-021224,juntosolenergie.fr,juntosolenergie,FR,Education,51-200,lead,0,0,,,,,,s.okafor,ACC-021224,2020-11-16,2026-01-20,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-08945,JuntosolFlow SARL,juntosolflow,ACC-023043,2,ACC-012318|ACC-023043,juntosolflow.eu,juntosolflow,DE,Real Estate,51-200,customer,1,0,5000,5000,,2027-04-07,ACC-023043,p.lindqvist,ACC-023043,2018-10-23,2025-10-01,1,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-08946,Juntosolforge SA,juntosolforge,ACC-018063,1,ACC-018063,juntosolforge.com,juntosolforge,CH,Telecom,201-500,prospect,0,0,,,,,,t.becker,ACC-018063,2026-03-14,2026-06-26,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-08947,Juntosolhub,juntosolhub,ACC-005963,1,ACC-005963,juntosolhub.com,juntosolhub,IT,Telecom,1001-5000,lost,0,0,,,,,,c.rinaldi,ACC-005963,2025-01-16,2025-03-23,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-08948,Juntosolimmo SARL,juntosolimmo,ACC-016788,2,ACC-016788|ACC-027212,juntosolimmo.eu,juntosolimmo,FR,Automotive,1001-5000,lead,0,0,,,,,,j.vandenberg,ACC-016788,2021-08-10,2023-03-08,0,0,1,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-08949,Juntosolindustries SA,juntosolindustries,ACC-003826,2,ACC-006819|ACC-003826,juntosolindustries.eu,juntosolindustries,CH,Construction,201-500,customer,1,0,3000,3000,,2026-09-26,ACC-003826,a.morel,ACC-003826,2018-11-14,2025-12-07,1,1,0,1,0,0,CLIENT_ACTIF,retention,events
ENT-08950,Juntosollab,juntosollab,ACC-014820,1,ACC-014820,juntosollab.com,juntosollab,FR,Media,1-10,prospect,0,0,,,,,,j.vandenberg,ACC-014820,2019-03-18,2025-06-11,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-08951,Juntosollabs SAS,juntosollabs,ACC-025707,1,ACC-025707,juntosollabs.fr,juntosollabs,BE,Real Estate,201-500,lead,0,0,,,,,,m.delacroix,ACC-025707,2023-05-31,2023-12-14,0,0,0,0,0,0,MORT,aucun,events
ENT-08952,Juntosollogic,juntosollogic,ACC-023738,1,ACC-023738,juntosollogic.eu,juntosollogic,NL,Logistics,201-500,lost,0,0,,,,,,j.vandenberg,ACC-023738,2023-11-25,2025-03-02,0,0,0,0,0,0,MORT,aucun,events
ENT-08953,Juntosollogistics Group,juntosollogistics,ACC-018545,1,ACC-018545,juntosollogistics.com,juntosollogistics,NL,Hospitality,1001-5000,churned,1,0,5000,,5000,,ACC-018545,j.vandenberg,ACC-018545,2026-06-13,2026-07-11,0,0,0,0,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-08954,Juntosolmedia,juntosolmedia,ACC-010619,1,ACC-010619,juntosolmedia.com,juntosolmedia,FR,Construction,51-200,prospect,0,0,,,,,,p.lindqvist,ACC-010619,2021-02-23,2024-03-27,0,0,0,0,0,0,MORT,aucun,events
ENT-08955,JuntosolMobility,juntosolmobility,ACC-027017,1,ACC-027017,juntosolmobility.eu,juntosolmobility,FR,Hospitality,1-10,churned,1,0,3000,,3000,,ACC-027017,s.okafor,ACC-027017,2020-04-09,2023-03-23,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-08956,Juntosolpharma SAS,juntosolpharma,ACC-020696,1,ACC-020696,juntosolpharma.com,juntosolpharma,FR,Media,51-200,lost,0,0,,,,,,a.morel,ACC-020696,2023-09-03,2023-09-04,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-08957,JuntosolRetail France,juntosolretail,ACC-000623,1,ACC-000623,juntosolretail.co,juntosolretail,FR,Real Estate,1-10,customer,1,0,5000,5000,,2026-12-02,ACC-000623,l.moreau,ACC-000623,2022-07-15,2022-08-09,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-08958,Juntosolservices France,juntosolservices,ACC-007568,1,ACC-007568,juntosolservices.com,juntosolservices,FR,Media,201-500,lead,0,0,,,,,,p.lindqvist,ACC-007568,2022-02-09,,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-08959,Juntosolsoft,juntosolsoft,ACC-018039,1,ACC-018039,juntosolsoft.co,juntosolsoft,DE,Retail,11-50,opportunity,0,1,,,,,,p.lindqvist,ACC-018039,2024-04-06,2025-06-29,0,0,0,0,0,0,MORT,aucun,events
ENT-08960,JuntosolSolutions,juntosolsolutions,ACC-004567,1,ACC-004567,juntosolsolutions.com,juntosolsolutions,ES,Hospitality,1-10,lost,0,0,,,,,,j.vandenberg,ACC-004567,2023-02-11,2026-02-11,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-08961,JuntosolSystems SA,juntosolsystems,ACC-021301,1,ACC-021301,juntosolsystems.com,juntosolsystems,DE,Real Estate,501-1000,lead,0,0,,,,,,c.rinaldi,ACC-021301,2018-08-29,2023-03-30,0,0,0,0,0,0,MORT,aucun,events
ENT-08962,JuntosolTech,juntosoltech,ACC-000244,1,ACC-000244,juntosoltech.eu,juntosoltech,DE,Telecom,1-10,lead,0,0,,,,,,s.okafor,ACC-000244,2022-06-15,2023-01-11,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-08963,JuntoSolutions SARL,juntosolutions,ACC-011943,2,ACC-011943|ACC-013271,juntosolutions.com,juntosolutions,DE,Consulting,201-500,prospect,0,0,,,,,,t.becker,ACC-011943,2018-10-25,2026-07-17,1,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-08964,Juntosolworks SA,juntosolworks,ACC-012393,1,ACC-012393,juntosolworks.com,juntosolworks,CH,Automotive,501-1000,customer,1,0,18000,18000,,2027-02-06,ACC-012393,c.rinaldi,ACC-012393,2021-09-23,,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-08965,Juntosystems France,juntosystems,ACC-029216,4,ACC-029216|ACC-014594|ACC-029265|ACC-026214,juntosystems.com,juntosystems,CH,Media,501-1000,prospect,0,0,,,,,,a.morel,ACC-029265,2019-08-22,2023-05-31,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-08966,JuntotasConsulting SA,juntotasconsulting,ACC-026367,1,ACC-026367,juntotasconsulting.fr,juntotasconsulting,FR,Energy,11-50,customer,1,0,40000,40000,,2026-08-26,ACC-026367,,,2021-03-01,2024-01-14,0,0,0,0,0,1,CLIENT_ACTIF,retention,events
ENT-08967,JuntotasData Group,juntotasdata,ACC-026024,2,ACC-026024|ACC-029257,juntotasdata.fr,juntotasdata,ES,Real Estate,11-50,prospect,0,0,,,,,,s.okafor,ACC-026024,2021-11-27,2025-02-23,0,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-08968,JuntotasDigital SARL,juntotasdigital,ACC-018525,2,ACC-019756|ACC-018525,juntotasdigital.co,juntotasdigital,GB,Manufacturing,51-200,lost,0,0,,,,,,t.becker,ACC-018525,2019-06-02,2026-04-18,1,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-08969,JuntotasDynamics,juntotasdynamics,ACC-015572,1,ACC-015572,juntotasdynamics.eu,juntotasdynamics,BE,Agriculture,51-200,opportunity,0,1,,,,,,t.becker,ACC-015572,2023-03-28,2025-07-12,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-08970,Juntotasenergie,juntotasenergie,ACC-011994,1,ACC-011994,juntotasenergie.co,juntotasenergie,FR,Hospitality,51-200,lead,0,0,,,,,,m.delacroix,ACC-011994,2022-02-05,2023-12-30,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-08971,JuntotasFinance,juntotasfinance,ACC-004917,1,ACC-004917,juntotasfinance.fr,juntotasfinance,FR,Real Estate,1-10,lead,0,0,,,,,,s.okafor,ACC-004917,2020-11-18,2023-06-08,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-08972,Juntotasflow SARL,juntotasflow,ACC-010708,1,ACC-010708,juntotasflow.eu,juntotasflow,BE,Software,51-200,churned,1,0,3000,,3000,,ACC-010708,l.moreau,ACC-010708,2021-03-21,2021-07-12,0,0,0,0,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-08973,Juntotasfood SAS,juntotasfood,ACC-025862,1,ACC-025862,juntotasfood.io,juntotasfood,NL,Consulting,11-50,lead,0,0,,,,,,,,2021-08-31,2022-02-04,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-08974,Juntotasforge Group,juntotasforge,ACC-008096,1,ACC-008096,,juntotasforge,FR,Financial Services,51-200,lead,0,0,,,,,,j.vandenberg,ACC-008096,2023-06-08,2025-05-02,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-08975,JuntotasGroup SA,juntotasgroup,ACC-015231,1,ACC-015231,juntotasgroup.fr,juntotasgroup,CH,Manufacturing,11-50,lead,0,0,,,,,,t.becker,ACC-015231,2024-01-10,,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-08976,Juntotasindustries,juntotasindustries,ACC-011293,1,ACC-011293,juntotasindustries.eu,juntotasindustries,FR,Media,11-50,lead,0,0,,,,,,a.morel,ACC-011293,2022-04-30,2024-06-25,0,0,0,0,0,0,MORT,aucun,events
ENT-08977,Juntotaslabs SARL,juntotaslabs,ACC-000689,2,ACC-019828|ACC-000689,juntotaslabs.fr,juntotaslabs,DE,Hospitality,51-200,prospect,0,0,,,,,,s.okafor,ACC-019828,2020-01-26,2023-12-11,1,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-08978,JuntotasLogic SA,juntotaslogic,ACC-004438,2,ACC-023804|ACC-004438,juntotaslogic.io,juntotaslogic,ES,Consulting,201-500,lead,0,0,,,,,,c.rinaldi,ACC-004438,2021-07-09,2026-07-20,1,0,0,1,0,0,DORMANT,aucun,declared_field
ENT-08979,JuntotasLogistics SA,juntotaslogistics,ACC-010613,2,ACC-010613|ACC-015457,juntotaslogistics.eu,juntotaslogistics,NL,Software,51-200,customer,1,0,25000,25000,,2026-09-01,ACC-010613,m.delacroix,ACC-010613,2021-04-05,2024-12-03,1,0,0,1,0,0,CLIENT_ACTIF,retention,events
ENT-08980,JuntotasMedia,juntotasmedia,ACC-028080,1,ACC-028080,juntotasmedia.co,juntotasmedia,FR,Hospitality,51-200,prospect,0,0,,,,,,s.okafor,ACC-028080,2026-06-19,2026-07-14,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-08981,JuntotasPartners SARL,juntotaspartners,ACC-021147,1,ACC-021147,juntotaspartners.eu,juntotaspartners,FR,Agriculture,1001-5000,prospect,0,0,,,,,,j.vandenberg,ACC-021147,2020-08-20,2022-07-26,0,0,0,0,0,0,MORT,aucun,events
ENT-08982,Juntotasretail SA,juntotasretail,ACC-002247,1,ACC-002247,,juntotasretail,FR,Software,1-10,lead,0,0,,,,,,p.lindqvist,ACC-002247,2021-01-12,2022-05-07,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-08983,Juntotasservices SARL,juntotasservices,ACC-006873,1,ACC-006873,juntotasservices.com,juntotasservices,FR,Consulting,11-50,lead,0,0,,,,,,,,2021-10-19,2026-04-23,0,0,0,0,0,1,DORMANT,aucun,declared_field
ENT-08984,JuntotasSoft SAS,juntotassoft,ACC-018254,2,ACC-000678|ACC-018254,juntotassoft.eu,juntotassoft,FR,Automotive,201-500,prospect,0,0,,,,,,a.morel,ACC-000678,2019-09-24,2026-04-03,1,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-08985,JuntotasSolutions SARL,juntotassolutions,ACC-026096,2,ACC-026096|ACC-016424,juntotassolutions.io,juntotassolutions,FR,Media,201-500,prospect,0,0,,,,,,j.vandenberg,ACC-026096,2021-07-07,2025-02-08,0,0,1,1,0,0,MORT,aucun,events
ENT-08986,Juntotassystems France,juntotassystems,ACC-019786,2,ACC-014398|ACC-019786,juntotassystems.com,juntotassystems,NL,Software,201-500,customer,1,0,40000,40000,,2027-06-06,ACC-019786,a.morel,ACC-014398,2021-09-29,2026-05-27,1,0,0,1,0,0,CLIENT_ACTIF,retention,events
ENT-08987,Juntotastech,juntotastech,ACC-021402,2,ACC-001650|ACC-021402,juntotastech.io,juntotastech,NL,Telecom,1-10,customer,1,0,3000,3000,,2026-09-13,ACC-021402,j.vandenberg,ACC-021402,2023-01-22,2026-05-17,1,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-08988,Juntotech & Co,juntotech,ACC-026287,2,ACC-028592|ACC-026287,juntotech.com,juntotech,FR,Real Estate,11-50,opportunity,0,1,,,,,,j.vandenberg,ACC-026287,2020-04-21,2024-07-02,0,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-08989,Juntovenconseil Group,juntovenconseil,ACC-003955,1,ACC-003955,juntovenconseil.io,juntovenconseil,BE,Software,201-500,customer,1,0,8000,8000,,2026-12-17,ACC-003955,m.delacroix,ACC-003955,2021-06-13,2024-01-12,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-08990,Juntovenconsulting SA,juntovenconsulting,ACC-003477,2,ACC-003477|ACC-017676,juntovenconsulting.co,juntovenconsulting,NL,Logistics,201-500,lead,0,0,,,,,,s.okafor,ACC-003477,2018-03-22,2025-12-16,1,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-08991,JuntovenData,juntovendata,ACC-009915,2,ACC-013908|ACC-009915,juntovendata.fr,juntovendata,ES,Real Estate,501-1000,lost,0,0,,,,,,m.delacroix,ACC-009915,2018-01-14,2025-05-07,1,0,0,0,0,0,MORT,aucun,events
ENT-08992,Juntovendynamics,juntovendynamics,ACC-000439,2,ACC-000439|ACC-024185,juntovendynamics.eu,juntovendynamics,IT,Real Estate,1001-5000,lead,0,0,,,,,,j.vandenberg,ACC-000439,2019-01-24,2025-05-03,1,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-08993,Juntovenenergie Group,juntovenenergie,ACC-005931,1,ACC-005931,juntovenenergie.com,juntovenenergie,IT,Construction,51-200,prospect,0,0,,,,,,,,2020-11-01,2022-07-08,0,0,0,0,0,1,MORT,aucun,events
ENT-08994,Juntovenfood,juntovenfood,ACC-015821,2,ACC-014548|ACC-015821,juntovenfood.com,juntovenfood,GB,Manufacturing,51-200,prospect,0,0,,,,,,,,2021-12-13,2023-02-20,1,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-08995,JuntovenIndustries SARL,juntovenindustries,ACC-007668,2,ACC-007668|ACC-002381,juntovenindustries.fr,juntovenindustries,FR,Education,11-50,prospect,0,0,,,,,,m.delacroix,ACC-007668,2021-07-24,2025-09-03,0,0,1,0,0,0,DORMANT,aucun,declared_field
ENT-08996,Juntovenlab,juntovenlab,ACC-014225,1,ACC-014225,juntovenlab.fr,juntovenlab,CH,Media,1-10,lost,0,0,,,,,,l.moreau,ACC-014225,2025-03-21,2025-10-21,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-08997,Juntovenlabs,juntovenlabs,ACC-025826,1,ACC-025826,juntovenlabs.co,juntovenlabs,FR,Financial Services,11-50,customer,1,0,8000,8000,,2027-03-11,ACC-025826,a.morel,ACC-025826,2020-02-06,2025-11-03,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-08998,JuntovenLogic,juntovenlogic,ACC-023117,2,ACC-025255|ACC-023117,juntovenlogic.fr,juntovenlogic,FR,Hospitality,201-500,lead,0,0,,,,,,m.delacroix,ACC-023117,2020-09-29,2025-11-08,1,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-08999,Juntovenlogistics SAS,juntovenlogistics,ACC-009794,2,ACC-009794|ACC-024089,juntovenlogistics.co,juntovenlogistics,FR,Logistics,501-1000,prospect,0,0,,,,,,c.rinaldi,ACC-009794,2021-09-08,2026-03-19,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-09000,Juntovenmedia Group,juntovenmedia,ACC-025482,1,ACC-025482,juntovenmedia.fr,juntovenmedia,FR,Retail,51-200,lead,0,0,,,,,,s.okafor,ACC-025482,2024-08-08,2025-01-08,0,0,0,0,0,0,MORT,aucun,events
ENT-09001,Juntovenmobility,juntovenmobility,ACC-008763,1,ACC-008763,juntovenmobility.com,juntovenmobility,CH,Retail,51-200,lost,0,0,,,,,,a.morel,ACC-008763,2020-08-05,2025-02-02,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-09002,Juntovenpartners SARL,juntovenpartners,ACC-000442,1,ACC-000442,juntovenpartners.fr,juntovenpartners,IT,Real Estate,11-50,lost,0,0,,,,,,t.becker,ACC-000442,2025-09-16,,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-09003,JuntovenPharma Group,juntovenpharma,ACC-001669,1,ACC-001669,juntovenpharma.co,juntovenpharma,NL,Manufacturing,51-200,customer,1,0,18000,18000,,2026-12-24,ACC-001669,m.delacroix,ACC-001669,2023-10-07,2024-10-06,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-09004,JuntovenRetail & Co,juntovenretail,ACC-005423,2,ACC-009004|ACC-005423,juntovenretail.eu,juntovenretail,NL,Software,11-50,prospect,0,0,,,,,,j.vandenberg,ACC-005423,2019-07-09,2023-11-23,1,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-09005,Juntovenservices France,juntovenservices,ACC-015884,2,ACC-011810|ACC-015884,juntovenservices.fr,juntovenservices,BE,Automotive,201-500,lead,0,0,,,,,,m.delacroix,ACC-015884,2018-03-02,2026-07-11,1,0,1,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-09006,Juntovensoft,juntovensoft,ACC-019206,2,ACC-019206|ACC-024099,juntovensoft.fr,juntovensoft,FR,Software,201-500,prospect,0,0,,,,,,p.lindqvist,ACC-024099,2020-05-14,2024-12-18,0,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-09007,Juntovensolutions SAS,juntovensolutions,ACC-024017,1,ACC-024017,juntovensolutions.fr,juntovensolutions,FR,Consulting,201-500,opportunity,0,1,,,,,,t.becker,ACC-024017,2022-07-30,2024-07-09,0,0,0,0,0,0,MORT,aucun,events
ENT-09008,JuntovenSystems Group,juntovensystems,ACC-010002,1,ACC-010002,juntovensystems.fr,juntovensystems,FR,Manufacturing,11-50,churned,1,0,8000,,8000,,ACC-010002,,,2025-01-27,2025-05-15,0,0,0,0,0,1,EX_CLIENT,win_back_froid,events
ENT-09009,Juntovenworks,juntovenworks,ACC-005827,1,ACC-005827,juntovenworks.com,juntovenworks,BE,Retail,,lead,0,0,,,,,,s.okafor,ACC-005827,2022-10-14,2023-06-22,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-09010,Juntoviaconseil France,juntoviaconseil,ACC-011632,1,ACC-011632,juntoviaconseil.eu,juntoviaconseil,NL,Construction,201-500,lead,0,0,,,,,,l.moreau,ACC-011632,2018-11-01,2024-11-13,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-09011,JuntoviaConsulting SAS,juntoviaconsulting,ACC-011926,2,ACC-027253|ACC-011926,juntoviaconsulting.com,juntoviaconsulting,FR,Consulting,201-500,opportunity,0,1,,,,,,t.becker,ACC-011926,2025-02-21,2026-07-04,0,0,1,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-09012,JuntoviaData,juntoviadata,ACC-012846,2,ACC-004329|ACC-012846,juntoviadata.fr,juntoviadata,FR,Real Estate,11-50,churned,1,0,3000,,3000,,ACC-012846,t.becker,ACC-012846,2019-02-10,2024-06-06,0,0,1,1,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-09013,Juntoviadynamics,juntoviadynamics,ACC-019748,3,ACC-029900|ACC-019748|ACC-006654,juntoviadynamics.eu,juntoviadynamics,FR,Hospitality,51-200,prospect,0,0,,,,,,p.lindqvist,ACC-019748,2018-05-08,2022-11-21,1,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-09014,Juntoviaenergie SAS,juntoviaenergie,ACC-011512,3,ACC-029013|ACC-028273|ACC-011512,juntoviaenergie.fr,juntoviaenergie,NL,Real Estate,1-10,prospect,0,0,,,,,,t.becker,ACC-011512,2018-05-17,2019-05-08,0,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-09015,Juntoviafinance SA,juntoviafinance,ACC-013876,3,ACC-000471|ACC-029693|ACC-013876,juntoviafinance.com,juntoviafinance,BE,Hospitality,501-1000,customer,1,0,18000,18000,,2027-06-15,ACC-013876,j.vandenberg,ACC-013876,2020-03-28,2024-04-07,1,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-09016,JuntoviaFlow SA,juntoviaflow,ACC-023101,1,ACC-023101,juntoviaflow.fr,juntoviaflow,FR,Education,1-10,lost,0,0,,,,,,j.vandenberg,ACC-023101,2018-07-29,2024-09-29,0,0,0,0,0,0,MORT,aucun,events
ENT-09017,Juntoviafood,juntoviafood,ACC-011998,2,ACC-011998|ACC-008249,juntoviafood.fr,juntoviafood,IT,Healthcare,51-200,prospect,0,0,,,,,,p.lindqvist,ACC-011998,2020-07-23,2026-07-20,1,0,1,1,0,0,DORMANT,aucun,declared_field
