contact_id,entity_id,entreprise,job_title,persona_tier,raison,adresse_a_existe,linkedin_vu,nb_events_net
CON-067879,ENT-09253,KelvinexHub,Executive Assistant,bruit,sans_adresse,0,0,0
CON-005614,ENT-03086,Cortilextech & Co,HR Officer,utilisateur,sans_adresse,0,0,0
CON-032341,ENT-09620,LorrilumLab France,Head of Talent Acquisition,buyer,adresse_perso,1,0,4
CON-034399,ENT-17021,Talomedia & Co,Office Manager,bruit,sans_adresse,0,0,0
CON-026605,ENT-14932,RoccalexRetail Group,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-041874,ENT-16219,Stellanexlab SAS,CEO,buyer,adresse_perso,0,0,0
CON-019950,ENT-01760,BriofinRetail,Recruiter,utilisateur,adresse_perso,0,0,0
CON-000703,ENT-16996,TalolumSolutions SARL,Recruiter,utilisateur,adresse_perso,0,0,0
CON-010259,ENT-00280,Altaprasoft,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-008315,ENT-02100,CauribelSolutions France,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-060753,ENT-15732,Solilexlabs,Executive Assistant,bruit,sans_adresse,1,0,3
CON-067268,ENT-18272,Vectonexconseil Group,,sans_titre,adresse_perso,0,0,0
CON-041681,ENT-05095,FabrihalHub SA,HR Director,buyer,adresse_perso,0,0,0
CON-057850,ENT-08883,Juntopralogistics SA,Office Manager,bruit,sans_adresse,0,0,0
CON-027949,ENT-07981,Iberilexlabs,CEO,buyer,adresse_perso,1,0,2
CON-004578,ENT-16147,StellalexLabs Group,Directeur RH,buyer,adresse_perso,1,0,5
CON-054484,ENT-15026,Roccaprapartners,Responsable Recrutement,champion,adresse_perso,1,0,2
CON-061120,ENT-07085,Haldefinpharma SA,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-047905,ENT-07615,Heliomarlogistics,,sans_titre,adresse_perso,0,0,0
CON-064157,ENT-08108,IberiquiRetail,HRBP,champion,adresse_perso,0,0,0
CON-002822,ENT-18341,VectorinConseil France,HRBP,champion,sans_adresse,0,0,0
CON-058259,ENT-08159,IberitasConseil,HR Manager,champion,sans_adresse,1,0,3
CON-059150,ENT-01959,BrioquiImmo,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-038311,ENT-13985,Quanticalindustries Group,People Ops Manager,champion,sans_adresse,0,0,0
CON-026647,ENT-06369,Gallimardynamics,Responsable Recrutement,champion,sans_adresse,1,0,4
CON-002097,ENT-14465,RapigorMobility,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-053658,ENT-11884,NordiviaLogistics,HR Intern,bruit,sans_adresse,1,0,2
CON-056919,ENT-00961,Axiogortech SARL,,sans_titre,sans_adresse,1,0,6
CON-031059,ENT-19973,YelloquiWorks,Talent Acquisition Manager,champion,sans_adresse,0,0,0
CON-014124,ENT-12563,Optipraimmo SAS,People Ops Coordinator,utilisateur,adresse_perso,0,0,0
CON-003323,ENT-05914,Flexihalmobility SA,Office Manager,bruit,sans_adresse,0,0,0
CON-059623,ENT-15962,SoliviaHub SAS,Talent Acquisition Manager,champion,sans_adresse,0,0,0
CON-001574,ENT-17951,UlmisolIndustries,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-047870,ENT-15743,SoliLogistics SARL,Compensation & Benefits Manager,champion,adresse_perso,0,0,0
CON-003507,ENT-01241,AxioviaRetail Group,Head of People,buyer,sans_adresse,1,0,7
CON-069102,ENT-06725,GrimohalMedia SARL,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-030038,ENT-05858,Flexifinforge,Directeur RH,buyer,adresse_perso,0,0,0
CON-051242,ENT-16050,Stelladorsystems Group,Charge de recrutement,utilisateur,sans_adresse,1,0,6
CON-043350,ENT-00392,AltavenFood,Directeur RH,buyer,sans_adresse,1,0,5
CON-010921,ENT-12942,OvalimarRetail,HRBP,champion,adresse_perso,0,0,0
CON-049097,ENT-09636,Lorrimarconsulting,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-067955,ENT-05299,FabrisolPharma SAS,People Ops Manager,champion,adresse_perso,0,0,0
CON-062865,ENT-12982,Ovalipraimmo,HR Officer,utilisateur,sans_adresse,0,0,0
CON-072180,ENT-07687,HelioquiSystems Group,Executive Assistant,bruit,sans_adresse,0,0,0
CON-069543,ENT-19241,Vespivenlab & Co,HR Intern,bruit,sans_adresse,1,0,2
CON-067060,ENT-10353,Maviflow,,sans_titre,sans_adresse,0,0,0
CON-075070,ENT-08758,Juntohalenergie,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-028442,ENT-17767,Ulmihalsystems Group,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-073154,ENT-05828,Flexidordigital France,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-072407,ENT-03841,DoriogorMedia SA,Recruiter,utilisateur,adresse_perso,0,0,0
CON-029878,ENT-05206,Fabrinexsolutions SA,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-044520,ENT-03095,CortilumFinance,CEO,buyer,sans_adresse,0,0,0
CON-040995,ENT-04260,EderigorConsulting SARL,Compensation & Benefits Manager,champion,adresse_perso,0,0,0
CON-044104,ENT-17595,Terravenworks France,Talent Acquisition Specialist,utilisateur,sans_adresse,1,0,8
CON-036384,ENT-06995,Grimoviatech,Chief People Officer,buyer,adresse_perso,1,0,3
CON-001878,ENT-14886,RoccahalFinance SA,,sans_titre,sans_adresse,0,0,0
CON-042614,ENT-01364,BelfogorPartners,HR Intern,bruit,adresse_perso,0,0,0
CON-003679,ENT-00452,Ardenbelretail,People Ops Manager,champion,adresse_perso,0,0,0
CON-042470,ENT-17501,TerrarinConseil,,sans_titre,sans_adresse,1,0,4
CON-018523,ENT-18360,Vectosoft,HR Business Partner,champion,sans_adresse,0,0,0
CON-072222,ENT-16943,TalohalTech & Co,VP Human Resources,buyer,adresse_perso,0,0,0
CON-028296,ENT-09959,LumigorEnergie Group,People Ops Manager,champion,adresse_perso,1,0,3
CON-018000,ENT-08151,Iberisolmobility,HR Officer,utilisateur,sans_adresse,1,0,1
CON-006525,ENT-12533,OptinexFood SAS,People Ops Coordinator,utilisateur,adresse_perso,0,0,0
CON-059932,ENT-03842,DoriogorMobility SA,People Ops Coordinator,utilisateur,adresse_perso,1,0,5
CON-039316,ENT-01807,Briohallabs & Co,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-035020,ENT-10191,LumitasFlow,,sans_titre,sans_adresse,0,0,0
CON-010575,ENT-12481,OptiLogic Group,HR Manager,champion,sans_adresse,1,0,3
CON-037949,ENT-08203,IberiviaDigital SAS,Recruiter,utilisateur,adresse_perso,0,0,0
CON-031640,ENT-18422,VectovenLogic,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-048965,ENT-10175,LumisolMobility SARL,HR Intern,bruit,sans_adresse,1,1,3
CON-017400,ENT-15675,Soliflow SARL,HRBP,champion,sans_adresse,0,0,0
CON-050699,ENT-04878,Estevasollogistics SARL,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-019417,ENT-05377,FabriWorks SARL,HR Business Partner,champion,sans_adresse,0,0,0
CON-014790,ENT-03406,DelfiFlow Group,HR Intern,bruit,adresse_perso,1,0,9
CON-046122,ENT-17808,Ulmilumforge,HRBP,champion,sans_adresse,0,0,0
CON-055470,ENT-05519,FernohalTech,Office Manager,bruit,sans_adresse,0,0,0
CON-013097,ENT-11504,NordibelLogistics SAS,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-005770,ENT-19866,Yellolumlogic SAS,CHRO,buyer,sans_adresse,0,0,0
CON-064249,ENT-02884,CendravenLogistics SA,HR Manager,champion,adresse_perso,0,0,0
CON-064197,ENT-14297,Quantitasindustries,Recruiter,utilisateur,sans_adresse,1,0,4
CON-045357,ENT-06080,FlexirinSolutions France,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-004905,ENT-07107,HaldegorRetail & Co,HR Intern,bruit,sans_adresse,0,0,0
CON-030396,ENT-01417,Belfolexretail SARL,HR Assistant,utilisateur,adresse_perso,1,0,2
CON-028020,ENT-02617,Cendragorpartners Group,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-073883,ENT-15059,Roccarinfood,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-052350,ENT-19739,YellodorPartners SA,Compensation & Benefits Manager,champion,sans_adresse,1,1,4
CON-052113,ENT-17872,Ulmipartners SAS,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-069071,ENT-00849,Axiobelfood SA,HR Intern,bruit,sans_adresse,0,0,0
CON-052394,ENT-04524,EderivenIndustries,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-055357,ENT-09227,Kelvimardigital Group,Charge de recrutement,utilisateur,adresse_perso,1,0,6
CON-000006,ENT-08794,JuntolexSolutions,HR Manager,champion,adresse_perso,0,0,0
CON-026063,ENT-03965,DorionexData,Office Manager,bruit,sans_adresse,1,0,4
CON-012566,ENT-17618,Terraworks,HR Business Partner,champion,sans_adresse,0,0,0
CON-042606,ENT-07826,Iberibelretail SARL,Directeur RH,buyer,adresse_perso,0,0,0
CON-061293,ENT-09120,Kelvifinpharma SA,HRBP,champion,sans_adresse,0,0,0
CON-063478,ENT-11719,Nordinexpartners SARL,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-007334,ENT-05215,Fabripradigital,Executive Assistant,bruit,sans_adresse,0,0,0
CON-068422,ENT-14540,RapilumPartners,Directeur RH,buyer,adresse_perso,1,0,3
CON-030535,ENT-01590,BelfosolRetail,HR Officer,utilisateur,sans_adresse,0,0,0
CON-022303,ENT-09326,KelvirinLogistics SA,Executive Assistant,bruit,sans_adresse,0,0,0
CON-068837,ENT-13227,PerrifinSystems SA,Recruiter,utilisateur,sans_adresse,0,0,0
CON-001503,ENT-02815,CendrarinSoft SA,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-029480,ENT-03394,Delfifinhub,HR Intern,bruit,sans_adresse,0,0,0
CON-041095,ENT-10782,MerigorLogic & Co,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-037425,ENT-13412,Perriquipartners,Head of People,buyer,sans_adresse,0,0,0
CON-068282,ENT-13221,Perrifinmobility & Co,,sans_titre,adresse_perso,0,0,0
CON-062871,ENT-16335,StellaSolutions SAS,People Ops Coordinator,utilisateur,adresse_perso,0,0,0
CON-045198,ENT-02011,BriosolMedia,HR Officer,utilisateur,adresse_perso,0,0,0
CON-073836,ENT-11215,Neohalpharma,HR Intern,bruit,sans_adresse,1,1,5
CON-052194,ENT-00631,Ardenlumsolutions SARL,VP People,buyer,adresse_perso,0,0,0
CON-052841,ENT-03268,Cortivenenergie France,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-075161,ENT-07216,Haldenexfood France,Office Manager,bruit,sans_adresse,1,0,2
CON-021212,ENT-09995,Lumihalpharma,HRBP,champion,sans_adresse,0,0,0
CON-068454,ENT-09214,KelvilumMedia,Directrice RH,buyer,adresse_perso,0,0,0
CON-025671,ENT-10680,Meribelfood,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-020609,ENT-07049,HaldedorHub,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-055086,ENT-15705,Solihalimmo & Co,Recruiter,utilisateur,adresse_perso,1,0,2
CON-048040,ENT-05107,FabriHub,People Ops Coordinator,utilisateur,sans_adresse,1,0,4
CON-015259,ENT-08371,IvoroImmo,Compensation & Benefits Manager,champion,sans_adresse,1,0,6
CON-039428,ENT-09147,Kelvigortech SARL,HRBP,champion,adresse_perso,0,0,0
CON-018972,ENT-06274,GalligorConseil SARL,HR Intern,bruit,adresse_perso,0,0,0
CON-022817,ENT-13471,Perritasdigital SAS,,sans_titre,adresse_perso,0,0,0
CON-074825,ENT-17318,TerragorIndustries France,HRBP,champion,sans_adresse,1,0,2
CON-071405,ENT-12443,Optihallogic & Co,Directrice RH,buyer,sans_adresse,0,0,0
CON-034855,ENT-13058,Ovalisollogistics,VP People,buyer,adresse_perso,1,0,4
CON-017088,ENT-03361,Delfidordynamics,Office Manager,bruit,adresse_perso,1,0,2
CON-058784,ENT-17573,TerratasTech France,COO,buyer,adresse_perso,0,0,0
CON-036107,ENT-00167,AltalexFinance,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-035076,ENT-20023,Yellosolworks SARL,CHRO,buyer,adresse_perso,0,0,0
CON-070814,ENT-12995,OvalipraWorks,HR Business Partner,champion,sans_adresse,1,0,3
CON-072731,ENT-11495,NordibelFlow France,,sans_titre,adresse_perso,0,0,0
CON-006504,ENT-00285,AltaquiConseil & Co,CEO,buyer,sans_adresse,0,0,0
CON-057852,ENT-17748,Ulmihalconsulting SA,,sans_titre,sans_adresse,1,1,5
CON-023393,ENT-08814,JuntolumPharma France,VP Human Resources,buyer,sans_adresse,1,0,3
CON-037173,ENT-05714,FernosolWorks France,,sans_titre,sans_adresse,0,0,0
CON-027397,ENT-09209,KelvilumForge,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-046457,ENT-03303,Cortiviapartners,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-012005,ENT-06307,Gallihallabs SARL,Executive Assistant,bruit,sans_adresse,0,0,0
CON-062792,ENT-07530,HeliohalConseil,,sans_titre,sans_adresse,1,0,7
CON-049914,ENT-04093,DoriotasGroup,HRBP,champion,sans_adresse,0,0,0
CON-044941,ENT-08331,Ivorogorfinance Group,People Ops Coordinator,utilisateur,adresse_perso,0,0,0
CON-075311,ENT-08310,IvorofinImmo SARL,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-026350,ENT-19387,Walligorpartners,Executive Assistant,bruit,sans_adresse,0,0,0
CON-018512,ENT-12801,OvalifinDynamics Group,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-026160,ENT-18528,VertiEnergie SAS,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-023051,ENT-03846,Doriogorservices & Co,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-015885,ENT-01744,BriofinConseil,HR Manager,champion,adresse_perso,1,0,4
CON-065758,ENT-04387,EderinexMedia SA,CHRO,buyer,adresse_perso,0,0,0
CON-024103,ENT-17548,Terrasolutions & Co,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-020205,ENT-18350,VectorinImmo France,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-007775,ENT-16126,Stellahalservices,Charge de recrutement,utilisateur,adresse_perso,1,0,10
CON-046523,ENT-09341,KelvisolEnergie SAS,Chargee de recrutement,utilisateur,sans_adresse,1,0,2
CON-017251,ENT-12290,NovaviaLogic,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-039157,ENT-12992,OvalipraSolutions Group,HR Manager,champion,adresse_perso,0,0,0
CON-036335,ENT-07179,HaldelumSolutions & Co,VP Human Resources,buyer,adresse_perso,0,0,0
CON-055061,ENT-11817,NordisolTech & Co,Office Manager,bruit,adresse_perso,0,0,0
CON-061218,ENT-03318,DELFIBELFORGE,HRBP,champion,sans_adresse,0,0,0
CON-047079,ENT-01935,BriopraLogic,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-042498,ENT-07678,HelioquiLogic,Office Manager,bruit,sans_adresse,0,0,0
CON-065839,ENT-17944,Ulmisolenergie,Head of People,buyer,sans_adresse,0,0,0
CON-035253,ENT-05566,FernolumPartners SARL,HR Manager,champion,adresse_perso,0,0,0
CON-006295,ENT-00544,ArdengorGroup SAS,Charge de recrutement,utilisateur,sans_adresse,1,0,3
CON-028439,ENT-12048,NovaHub SARL,HR Business Partner,champion,adresse_perso,0,0,0
CON-076529,ENT-15880,Solisoft,Head of Talent Acquisition,buyer,adresse_perso,0,0,0
CON-027729,ENT-08430,IvoromarLogic,Compensation & Benefits Manager,champion,adresse_perso,1,0,5
CON-067183,ENT-16143,Stellalexhub,HR Intern,bruit,sans_adresse,0,0,0
CON-024938,ENT-16038,Stelladorlab Group,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-034145,ENT-03704,Delfivenworks,Office Manager,bruit,sans_adresse,0,0,0
CON-028375,ENT-12178,Novaquilogic,HR Officer,utilisateur,sans_adresse,0,0,0
CON-050096,ENT-10097,Lumiprafinance,People Ops Coordinator,utilisateur,adresse_perso,0,0,0
CON-044070,ENT-10748,Merifinfood,,sans_titre,sans_adresse,0,0,0
CON-046770,ENT-04822,EstevaquiForge France,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-022860,ENT-03021,CortigorFlow,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-042829,ENT-19492,Wallinexdigital France,HR Business Partner,champion,adresse_perso,0,0,0
CON-009896,ENT-08640,Juntobelforge,Recruiter,utilisateur,sans_adresse,0,0,0
CON-006134,ENT-14134,Quantilumhub,Talent Acquisition Specialist,utilisateur,sans_adresse,1,0,2
CON-057242,ENT-13537,PrimobelConsulting SARL,Charge de recrutement,utilisateur,adresse_perso,1,0,6
CON-067812,ENT-05885,Flexigorhub France,Directrice RH,buyer,adresse_perso,0,0,0
CON-035752,ENT-13713,PrimolexSolutions,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-059991,ENT-17486,TerraquiDigital,Recruiter,utilisateur,adresse_perso,0,0,0
CON-072823,ENT-19349,Wallifinfood Group,,sans_titre,sans_adresse,0,0,0
CON-056116,ENT-13287,Perrilexdynamics SA,Responsable Recrutement,champion,adresse_perso,1,0,3
CON-040987,ENT-15489,Serenirinworks,,sans_titre,sans_adresse,1,0,4
CON-059163,ENT-00687,ArdenpraImmo SAS,Office Manager,bruit,sans_adresse,1,0,3
CON-021819,ENT-02731,Cendranexdata,Charge de recrutement,utilisateur,sans_adresse,1,0,3
CON-032421,ENT-08668,Juntocalpharma,Talent Acquisition Manager,champion,sans_adresse,0,0,0
CON-067491,ENT-15097,RoccasolPharma SA,Charge de recrutement,utilisateur,sans_adresse,1,0,7
CON-050670,ENT-13931,PrimoviaDynamics SARL,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-069700,ENT-11037,Meritech SAS,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-010576,ENT-07035,HaldecalPharma Group,Compensation & Benefits Manager,champion,sans_adresse,1,1,8
CON-061705,ENT-09387,Kelvivengroup,Talent Acquisition Manager,champion,adresse_perso,1,0,3
CON-032888,ENT-19372,WalligorDigital France,HR Manager,champion,sans_adresse,0,0,0
CON-047464,ENT-17358,TerraIndustries France,Office Manager,bruit,adresse_perso,0,0,0
CON-015219,ENT-09980,Lumihalconseil SA,People Ops Manager,champion,adresse_perso,0,0,0
CON-004303,ENT-10883,MerimarPharma,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-043948,ENT-09621,LorrilumLabs Group,Talent Acquisition Manager,champion,sans_adresse,0,0,0
CON-027326,ENT-09033,Juntoworks,CEO,buyer,sans_adresse,1,0,3
CON-028833,ENT-14466,Rapigorpharma SARL,HR Manager,champion,sans_adresse,1,0,4
CON-039208,ENT-00749,ArdenServices,HR Business Partner,champion,sans_adresse,0,0,0
CON-034300,ENT-00822,ArdenviaConsulting,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-029641,ENT-19792,YellogorMobility,Executive Assistant,bruit,sans_adresse,0,0,0
CON-017962,ENT-10214,LumivenDynamics,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-054498,ENT-17863,Ulminexlabs SA,COO,buyer,adresse_perso,1,0,3
CON-037534,ENT-10969,MeririnDigital Group,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-020770,ENT-15138,RoccavenEnergie,VP People,buyer,sans_adresse,0,0,0
CON-006121,ENT-16571,SylvaLogistics,Directeur RH,buyer,adresse_perso,1,0,3
CON-013541,ENT-06648,Grimodorindustries SARL,HR Director,buyer,sans_adresse,0,0,0
CON-073983,ENT-14840,Roccafinfinance France,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-048905,ENT-12240,NovatasConsulting SAS,Head of HR Operations,buyer,adresse_perso,1,0,2
CON-003712,ENT-13115,Ovaliviaconsulting Group,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-022020,ENT-18992,Vespigorsolutions Group,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-032516,ENT-10824,MerilexFlow France,VP Human Resources,buyer,adresse_perso,1,0,1
CON-018878,ENT-05882,FlexigorFinance,HR Manager,champion,adresse_perso,0,0,0
CON-050763,ENT-05098,Fabrihallogistics,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-067186,ENT-04879,Estevasolmedia,,sans_titre,sans_adresse,0,0,0
CON-039028,ENT-04585,EstevacalDigital,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-031538,ENT-12005,NovagorFood France,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-015383,ENT-13634,PrimofinPharma,HR Officer,utilisateur,adresse_perso,0,0,0
CON-004624,ENT-17109,TalorinSoft,VP People,buyer,sans_adresse,0,0,0
CON-048331,ENT-00947,Axiogordigital SA,Office Manager,bruit,sans_adresse,0,0,0
CON-034410,ENT-03384,DelfifinConseil France,Executive Assistant,bruit,sans_adresse,0,0,0
CON-037904,ENT-08247,IvorobelWorks SARL,HR Business Partner,champion,sans_adresse,0,0,0
CON-006254,ENT-01044,Axiomarimmo SA,HR Intern,bruit,adresse_perso,0,0,0
CON-064254,ENT-05733,FernotasPharma SARL,Head of Talent Acquisition,buyer,sans_adresse,1,0,2
CON-019790,ENT-05511,Fernohallogic SAS,Directeur RH,buyer,sans_adresse,1,0,2
CON-044175,ENT-12314,Optibelimmo SAS,Head of People,buyer,adresse_perso,0,0,0
CON-048293,ENT-06870,Grimoquimobility Group,Head of Talent Acquisition,buyer,adresse_perso,1,0,1
CON-056262,ENT-13688,PrimoHub,Chargee de recrutement,utilisateur,adresse_perso,1,0,5
CON-026653,ENT-18439,Vectoviaenergie France,HR Manager,champion,adresse_perso,0,0,0
CON-017433,ENT-04884,EstevasolServices SAS,Recruiter,utilisateur,adresse_perso,0,0,0
CON-006101,ENT-10695,MeribelSystems,HR Officer,utilisateur,sans_adresse,0,0,0
CON-074688,ENT-08967,JuntotasData Group,COO,buyer,sans_adresse,1,0,4
CON-056005,ENT-00767,ArdensolRetail SARL,People Ops Coordinator,utilisateur,adresse_perso,0,0,0
CON-070820,ENT-12570,Optiprapharma Group,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-027932,ENT-13352,Perrinexconseil SA,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-072127,ENT-06525,GallitasIndustries,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-000999,ENT-00209,AltamarConseil,CHRO,buyer,adresse_perso,0,0,0
CON-011184,ENT-00074,Altadorsoft,Chief People Officer,buyer,sans_adresse,1,1,4
CON-007952,ENT-08880,JuntopraImmo,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-007568,ENT-10962,MeriquiSoft,HR Intern,bruit,sans_adresse,0,0,0
CON-037463,ENT-17085,TaloquiLogic,,sans_titre,adresse_perso,1,0,3
